split_mode,experiment,feature_count,metric,mean,std,seeds
official,logistic,24,144h_fn_ipcw,28.690326310408604,0.0,3
official,logistic,24,144h_fp_ipcw,38.619713797146055,0.0,3
official,logistic,24,144h_hss2,0.680468403122156,0.0,3
official,logistic,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,logistic,24,144h_known_count,600.0,0.0,3
official,logistic,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,logistic,24,144h_precision,0.6825719973758876,0.0,3
official,logistic,24,144h_predicted_survival_mean,0.8230668084506667,0.0,3
official,logistic,24,144h_recall,0.7432290525696265,0.0,3
official,logistic,24,144h_threshold,0.40534001732403446,0.0,3
official,logistic,24,144h_tn_ipcw,1044.8778121783403,0.0,3
official,logistic,24,144h_tp_ipcw,83.04476910255018,0.0,3
official,logistic,24,144h_tss,0.707585488213191,0.0,3
official,logistic,24,24h_alert_fraction,0.07899628252788105,0.0,3
official,logistic,24,24h_auc,0.968061929869203,0.0,3
official,logistic,24,24h_average_precision,0.7683421650628105,0.0,3
official,logistic,24,24h_brier,0.023073010552811357,0.0,3
official,logistic,24,24h_bss,0.5498471120503283,0.0,3
official,logistic,24,24h_calibration_intercept,-0.07795484098492995,0.0,3
official,logistic,24,24h_calibration_slope,1.226647807954445,0.0,3
official,logistic,24,24h_ece,0.009458340407852435,0.0,3
official,logistic,24,24h_f1,0.6976614958708645,0.0,3
official,logistic,24,24h_far,0.39108266825152654,0.0,3
official,logistic,24,24h_fn_ipcw,12.670035298150273,0.0,3
official,logistic,24,24h_fp_ipcw,36.25331455816776,0.0,3
official,logistic,24,24h_hss2,0.677217092257739,0.0,3
official,logistic,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,logistic,24,24h_known_count,1076.0,0.0,3
official,logistic,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,logistic,24,24h_precision,0.6089173317484735,0.0,3
official,logistic,24,24h_predicted_survival_mean,0.9410913942834415,0.0,3
official,logistic,24,24h_recall,0.8166860633509426,0.0,3
official,logistic,24,24h_threshold,0.2879615884260869,0.0,3
official,logistic,24,24h_tn_ipcw,1144.903062982137,0.0,3
official,logistic,24,24h_tp_ipcw,56.44656068879993,0.0,3
official,logistic,24,24h_tss,0.7859929940440121,0.0,3
official,logistic,24,48h_alert_fraction,0.08626198083067092,0.0,3
official,logistic,24,48h_auc,0.9575234846341091,0.0,3
official,logistic,24,48h_average_precision,0.8082214743212061,0.0,3
official,logistic,24,48h_brier,0.025121825909340246,0.0,3
official,logistic,24,48h_bss,0.5927881621804099,0.0,3
official,logistic,24,48h_calibration_intercept,-0.3365530546327012,0.0,3
official,logistic,24,48h_calibration_slope,1.1764398688787854,0.0,3
official,logistic,24,48h_ece,0.021021767452378996,0.0,3
official,logistic,24,48h_f1,0.755525485794352,0.0,3
official,logistic,24,48h_far,0.2757124589954713,0.0,3
official,logistic,24,48h_fn_ipcw,17.63242892034135,0.0,3
official,logistic,24,48h_fp_ipcw,25.186343274353458,0.0,3
official,logistic,24,48h_hss2,0.7367427725120658,0.0,3
official,logistic,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,logistic,24,48h_known_count,939.0,0.0,3
official,logistic,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,logistic,24,48h_precision,0.7242875410045286,0.0,3
official,logistic,24,48h_predicted_survival_mean,0.9228377843871064,0.0,3
official,logistic,24,48h_recall,0.7895794172033778,0.0,3
official,logistic,24,48h_threshold,0.4085461532246497,0.0,3
official,logistic,24,48h_tn_ipcw,1116.1526861581901,0.0,3
official,logistic,24,48h_tp_ipcw,66.16369352165201,0.0,3
official,logistic,24,48h_tss,0.7675120536725997,0.0,3
official,logistic,24,72h_alert_fraction,0.12588235294117647,0.0,3
official,logistic,24,72h_auc,0.953198528407316,0.0,3
official,logistic,24,72h_average_precision,0.8150604531159248,0.0,3
official,logistic,24,72h_brier,0.02785243091948537,0.0,3
official,logistic,24,72h_bss,0.587473971025088,0.0,3
official,logistic,24,72h_calibration_intercept,-0.5091984520293499,0.0,3
official,logistic,24,72h_calibration_slope,1.214009220236023,0.0,3
official,logistic,24,72h_ece,0.02996680594497893,0.0,3
official,logistic,24,72h_f1,0.6691416986533567,0.0,3
official,logistic,24,72h_far,0.4343330167002987,0.0,3
official,logistic,24,72h_fn_ipcw,16.47968289017216,0.0,3
official,logistic,24,72h_fp_ipcw,57.235230645940156,0.0,3
official,logistic,24,72h_hss2,0.6378539624189951,0.0,3
official,logistic,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,logistic,24,72h_known_count,850.0,0.0,3
official,logistic,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,logistic,24,72h_precision,0.5656669832997013,0.0,3
official,logistic,24,72h_predicted_survival_mean,0.9068968740015612,0.0,3
official,logistic,24,72h_recall,0.8189478542325327,0.0,3
official,logistic,24,72h_threshold,0.21189927173099532,0.0,3
official,logistic,24,72h_tn_ipcw,1098.012714233957,0.0,3
official,logistic,24,72h_tp_ipcw,74.54206568019657,0.0,3
official,logistic,24,72h_tss,0.7694041775702121,0.0,3
official,logistic,24,event_censored_c_index,0.9477906813486573,0.0,3
official,logistic,24,event_censored_fraction,0.9452370344389568,0.0,3
official,logistic,24,event_censored_pairs,99714.0,0.0,3
official,logistic,24,event_event_c_index,0.6962956551843518,0.0,3
official,logistic,24,event_event_fraction,0.054762965561043125,0.0,3
official,logistic,24,event_event_pairs,5777.0,0.0,3
official,logistic,24,harrell_c_index,0.9340186933606341,0.0,3
official,logistic,24,integrated_auc,0.9540529138792668,0.0,3
official,logistic,24,integrated_brier_score,0.02909309529266843,0.0,3
official,logistic,24,uno_c_index,0.8210333567792274,0.0,3
official,lstm_classifier,24,12h_alert_fraction,0.15563198624247634,0.012897678417884778,3
official,lstm_classifier,24,12h_auc,0.9701259519940394,0.004914863969406589,3
official,lstm_classifier,24,12h_average_precision,0.6728733545657928,0.03018147777857516,3
official,lstm_classifier,24,12h_brier,0.022607121906693107,0.0003807281372069426,3
official,lstm_classifier,24,12h_bss,0.48121308655530304,0.008736927061231154,3
official,lstm_classifier,24,12h_calibration_intercept,0.40601852638161656,0.024431475969952817,3
official,lstm_classifier,24,12h_calibration_slope,1.291199191743965,0.017976311224664115,3
official,lstm_classifier,24,12h_ece,0.017253790631671564,0.0011749178583242957,3
official,lstm_classifier,24,12h_f1,0.4478006967601786,0.024718832120499273,3
official,lstm_classifier,24,12h_far,0.7075414951028379,0.02186636643962439,3
official,lstm_classifier,24,12h_fn_ipcw,2.4403577955489726,0.5950782634894461,3
official,lstm_classifier,24,12h_fp_ipcw,137.45619238369804,15.779760470905961,3
official,lstm_classifier,24,12h_hss2,0.40522382302726,0.027524068126211144,3
official,lstm_classifier,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,lstm_classifier,24,12h_known_count,1163.0,0.0,3
official,lstm_classifier,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,lstm_classifier,24,12h_precision,0.29245850489716196,0.021866366439624405,3
official,lstm_classifier,24,12h_predicted_survival_mean,0.9545310537020365,0.0011268923710248788,3
official,lstm_classifier,24,12h_recall,0.9585828212616793,0.010099528375382182,3
official,lstm_classifier,24,12h_threshold,0.021135965983072918,0.002670415978299587,3
official,lstm_classifier,24,12h_tn_ipcw,1065.920183154851,15.779760470905943,3
official,lstm_classifier,24,12h_tp_ipcw,56.48103351812489,0.5950782634894517,3
official,lstm_classifier,24,12h_tss,0.844357384251432,0.006634742389960974,3
official,lstm_classifier,24,144h_alert_fraction,0.15,0.008819171036881956,3
official,lstm_classifier,24,144h_auc,0.9491245767657531,0.003247121252575146,3
official,lstm_classifier,24,144h_average_precision,0.8207679206366468,0.005049333599718455,3
official,lstm_classifier,24,144h_brier,0.03424711218299423,0.0004827848493025473,3
official,lstm_classifier,24,144h_bss,0.5802499620858591,0.005917256839534147,3
official,lstm_classifier,24,144h_calibration_intercept,-0.7512348751949623,0.01256466681079887,3
official,lstm_classifier,24,144h_calibration_slope,1.249526827210647,0.03146201085935179,3
official,lstm_classifier,24,144h_ece,0.05208069531848341,0.002509002122546526,3
official,lstm_classifier,24,144h_f1,0.7422651406701917,0.019898124268140145,3
official,lstm_classifier,24,144h_far,0.26860774663354764,0.0496944159772752,3
official,lstm_classifier,24,144h_fn_ipcw,27.317497487167472,2.2739928146932202,3
official,lstm_classifier,24,144h_fp_ipcw,31.46791494582271,8.671095283203336,3
official,lstm_classifier,24,144h_hss2,0.7151289330485419,0.02312113678663106,3
official,lstm_classifier,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,lstm_classifier,24,144h_known_count,600.0,0.0,3
official,lstm_classifier,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,lstm_classifier,24,144h_precision,0.7313922533664524,0.04969441597727515,3
official,lstm_classifier,24,144h_predicted_survival_mean,0.8491502602895101,0.0022255751441437126,3
official,lstm_classifier,24,144h_recall,0.7555155129531553,0.020351643378374817,3
official,lstm_classifier,24,144h_threshold,0.2818515698115031,0.053573651474587106,3
official,lstm_classifier,24,144h_tn_ipcw,1052.0296110296638,8.671095283203439,3
official,lstm_classifier,24,144h_tp_ipcw,84.4175979257913,2.2739928146932247,3
official,lstm_classifier,24,144h_tss,0.7264726086627262,0.014774735764971928,3
official,lstm_classifier,24,24h_alert_fraction,0.13135068153655513,0.004677716502646058,3
official,lstm_classifier,24,24h_auc,0.9711644137860724,0.0012391717887097957,3
official,lstm_classifier,24,24h_average_precision,0.6642541445104171,0.020606096468413996,3
official,lstm_classifier,24,24h_brier,0.024949541652468345,0.0004579370377909149,3
official,lstm_classifier,24,24h_bss,0.5132361161898408,0.00893432088495183,3
official,lstm_classifier,24,24h_calibration_intercept,-0.0178466316395702,0.015057378976094113,3
official,lstm_classifier,24,24h_calibration_slope,1.2142753813615514,0.011335812383495238,3
official,lstm_classifier,24,24h_ece,0.013335726261950483,0.0018865607533992905,3
official,lstm_classifier,24,24h_f1,0.5490738669328851,0.015952269035332,3
official,lstm_classifier,24,24h_far,0.6049906868506004,0.015906620275099148,3
official,lstm_classifier,24,24h_fn_ipcw,6.859069755543264,0.6186878369290982,3
official,lstm_classifier,24,24h_fp_ipcw,95.50604372850653,6.001211650690794,3
official,lstm_classifier,24,24h_hss2,0.5115165412437522,0.0177127691871849,3
official,lstm_classifier,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,lstm_classifier,24,24h_known_count,1076.0,0.0,3
official,lstm_classifier,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,lstm_classifier,24,24h_precision,0.3950093131493995,0.0159066202750992,3
official,lstm_classifier,24,24h_predicted_survival_mean,0.9405637383460999,0.00018459281343468045,3
official,lstm_classifier,24,24h_recall,0.9007608858972408,0.008951364402348687,3
official,lstm_classifier,24,24h_threshold,0.03774730364481608,0.001974991155343291,3
official,lstm_classifier,24,24h_tn_ipcw,1085.6503338117982,6.001211650690545,3
official,lstm_classifier,24,24h_tp_ipcw,62.257526231406935,0.6186878369290997,3
official,lstm_classifier,24,24h_tss,0.8199028000886598,0.011075872469440083,3
official,lstm_classifier,24,48h_alert_fraction,0.10791622293219738,0.01734723709317801,3
official,lstm_classifier,24,48h_auc,0.9587241966574275,0.003119185199877301,3
official,lstm_classifier,24,48h_average_precision,0.7223235587268233,0.01694247725282878,3
official,lstm_classifier,24,48h_brier,0.02580882407788135,0.0004255876354625546,3
official,lstm_classifier,24,48h_bss,0.581652276285814,0.006898556013222179,3
official,lstm_classifier,24,48h_calibration_intercept,-0.2058300568711098,0.039910619449878025,3
official,lstm_classifier,24,48h_calibration_slope,1.1812465918488624,0.028631950459212158,3
official,lstm_classifier,24,48h_ece,0.015793214622039253,0.0006226323333362512,3
official,lstm_classifier,24,48h_f1,0.7154314003875432,0.0624225417318642,3
official,lstm_classifier,24,48h_far,0.3778521698873088,0.09565062908585575,3
official,lstm_classifier,24,48h_fn_ipcw,12.47172770769729,1.1041986955354104,3
official,lstm_classifier,24,48h_fp_ipcw,45.51216416242818,20.37858416971234,3
official,lstm_classifier,24,48h_hss2,0.6906451539307525,0.06998719366878974,3
official,lstm_classifier,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,lstm_classifier,24,48h_known_count,939.0,0.0,3
official,lstm_classifier,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,lstm_classifier,24,48h_precision,0.6221478301126911,0.09565062908585568,3
official,lstm_classifier,24,48h_predicted_survival_mean,0.9235591689745585,0.0014885133352845975,3
official,lstm_classifier,24,48h_recall,0.8511658135932166,0.013177205142156413,3
official,lstm_classifier,24,48h_threshold,0.13277812798817953,0.09164440371760794,3
official,lstm_classifier,24,48h_tn_ipcw,1095.8268652701151,20.37858416971243,3
official,lstm_classifier,24,48h_tp_ipcw,71.32439473429608,1.1041986955354137,3
official,lstm_classifier,24,48h_tss,0.8112897005463716,0.007400098955823596,3
official,lstm_classifier,24,72h_alert_fraction,0.12,0.011586891531524828,3
official,lstm_classifier,24,72h_auc,0.9619242139710407,0.0010736595161178098,3
official,lstm_classifier,24,72h_average_precision,0.789562473515824,0.003319744402219024,3
official,lstm_classifier,24,72h_brier,0.026992406070738977,0.0005526630282731547,3
official,lstm_classifier,24,72h_bss,0.6002119125246538,0.008185565025682358,3
official,lstm_classifier,24,72h_calibration_intercept,-0.4763180026660141,0.012979621664080671,3
official,lstm_classifier,24,72h_calibration_slope,1.188775874693156,0.01990093141101849,3
official,lstm_classifier,24,72h_ece,0.026738111526280823,0.0012374648728440672,3
official,lstm_classifier,24,72h_f1,0.7082121545315198,0.04027235768263853,3
official,lstm_classifier,24,72h_far,0.3812179375810307,0.06481550377634399,3
official,lstm_classifier,24,72h_fn_ipcw,15.277971114192523,0.8597122263365446,3
official,lstm_classifier,24,72h_fp_ipcw,47.696025538283465,13.994877306234585,3
official,lstm_classifier,24,72h_hss2,0.6813567962039245,0.045482586999535536,3
official,lstm_classifier,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,lstm_classifier,24,72h_known_count,850.0,0.0,3
official,lstm_classifier,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,lstm_classifier,24,72h_precision,0.6187820624189694,0.06481550377634394,3
official,lstm_classifier,24,72h_predicted_survival_mean,0.904468297958374,0.0008721842618862414,3
official,lstm_classifier,24,72h_recall,0.832150322816737,0.009445129761179078,3
official,lstm_classifier,24,72h_threshold,0.11291980743408203,0.017616320202414406,3
official,lstm_classifier,24,72h_tn_ipcw,1107.5519193416137,13.99487730623445,3
official,lstm_classifier,24,72h_tp_ipcw,75.7437774561762,0.8597122263365387,3
official,lstm_classifier,24,72h_tss,0.7908639255981362,0.003944959876325437,3
official,lstm_classifier,24,event_censored_c_index,0.9543226962445929,0.0015101854369431224,3
official,lstm_classifier,24,event_censored_fraction,0.9452370344389568,0.0,3
official,lstm_classifier,24,event_censored_pairs,99714.0,0.0,3
official,lstm_classifier,24,event_event_c_index,0.662108360740869,0.006486063353018875,3
official,lstm_classifier,24,event_event_fraction,0.054762965561043125,0.0,3
official,lstm_classifier,24,event_event_pairs,5777.0,0.0,3
official,lstm_classifier,24,harrell_c_index,0.9383207573402091,0.001103701399975285,3
official,lstm_classifier,24,integrated_auc,0.9594844160156732,0.000355931605162534,3
official,lstm_classifier,24,integrated_brier_score,0.028277862038159126,0.0004652930657824626,3
official,lstm_classifier,24,uno_c_index,0.8099791452699928,0.007168805915676034,3
official,lstm_linear_cox,24,12h_alert_fraction,0.08426483233018056,0.001489295621297394,3
official,lstm_linear_cox,24,12h_auc,0.9805616871663975,0.001573377265544536,3
official,lstm_linear_cox,24,12h_average_precision,0.6643846719640369,0.050754638270271525,3
official,lstm_linear_cox,24,12h_brier,0.022960289856228663,0.0008628332313176434,3
official,lstm_linear_cox,24,12h_bss,0.47310860907146646,0.019800246609908735,3
official,lstm_linear_cox,24,12h_calibration_intercept,0.6818029105234841,0.03926555933217469,3
official,lstm_linear_cox,24,12h_calibration_slope,1.4427553056927465,0.019970014525134177,3
official,lstm_linear_cox,24,12h_ece,0.018867253822301405,0.0008566984136726339,3
official,lstm_linear_cox,24,12h_f1,0.6605259203318564,0.007222441094226686,3
official,lstm_linear_cox,24,12h_far,0.4822185960365908,0.0051452600475775856,3
official,lstm_linear_cox,24,12h_fn_ipcw,5.182144852649109,1.0094924464021187,3
official,lstm_linear_cox,24,12h_fp_ipcw,50.05001200250748,1.0880437391849487,3
official,lstm_linear_cox,24,12h_hss2,0.6390323277683073,0.007615838032325734,3
official,lstm_linear_cox,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,lstm_linear_cox,24,12h_known_count,1163.0,0.0,3
official,lstm_linear_cox,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,lstm_linear_cox,24,12h_precision,0.5177814039634092,0.005145260047577591,3
official,lstm_linear_cox,24,12h_predicted_survival_mean,0.9572508180411149,0.0009534948553850842,3
official,lstm_linear_cox,24,12h_recall,0.9120498559672251,0.01713286845227374,3
official,lstm_linear_cox,24,12h_threshold,0.08675898527377128,0.011927739450005614,3
official,lstm_linear_cox,24,12h_tn_ipcw,1153.3263635360415,1.0880437391849966,3
official,lstm_linear_cox,24,12h_tp_ipcw,53.73924646102475,1.0094924464021153,3
official,lstm_linear_cox,24,12h_tss,0.8704585358948925,0.016698273483447372,3
official,lstm_linear_cox,24,144h_alert_fraction,0.17166666666666666,0.03609401304617952,3
official,lstm_linear_cox,24,144h_auc,0.945694034918296,0.00513243535754463,3
official,lstm_linear_cox,24,144h_average_precision,0.8021110931345997,0.010720267884042971,3
official,lstm_linear_cox,24,144h_brier,0.033452787347328934,0.0002908647546220625,3
official,lstm_linear_cox,24,144h_bss,0.589985611565006,0.003564986476177204,3
official,lstm_linear_cox,24,144h_calibration_intercept,-0.3245621656420574,0.09762424079918695,3
official,lstm_linear_cox,24,144h_calibration_slope,1.2421737894724807,0.042682778775287686,3
official,lstm_linear_cox,24,144h_ece,0.03186786671089387,0.0032474017832620824,3
official,lstm_linear_cox,24,144h_f1,0.6910860598312872,0.07311536184154516,3
official,lstm_linear_cox,24,144h_far,0.3607910666824014,0.15151445526340618,3
official,lstm_linear_cox,24,144h_fn_ipcw,24.89904654802839,5.367691317647672,3
official,lstm_linear_cox,24,144h_fp_ipcw,55.78403104032208,37.95847137638423,3
official,lstm_linear_cox,24,144h_hss2,0.6546149459409851,0.08707070883688255,3
official,lstm_linear_cox,24,144h_km_reference_brier,0.08158930098774504,0.0,3
official,lstm_linear_cox,24,144h_known_count,600.0,0.0,3
official,lstm_linear_cox,24,144h_observed_survival_km,0.9112654249610479,0.0,3
official,lstm_linear_cox,24,144h_precision,0.6392089333175986,0.1515144552634061,3
official,lstm_linear_cox,24,144h_predicted_survival_mean,0.8967437442937513,0.0012707836038644141,3
official,lstm_linear_cox,24,144h_recall,0.7771600189179177,0.048039439155704515,3
official,lstm_linear_cox,24,144h_threshold,0.21732253341278837,0.07536782374695979,3
official,lstm_linear_cox,24,144h_tn_ipcw,1027.7134949351644,37.958471376384416,3
official,lstm_linear_cox,24,144h_tp_ipcw,86.83604886493038,5.367691317647669,3
official,lstm_linear_cox,24,144h_tss,0.7256748704030663,0.013972128437965097,3
official,lstm_linear_cox,24,24h_alert_fraction,0.09200743494423791,0.002788104089219331,3
official,lstm_linear_cox,24,24h_auc,0.975979708046271,0.0024575609050406376,3
official,lstm_linear_cox,24,24h_average_precision,0.6985451526908911,0.04777345013887717,3
official,lstm_linear_cox,24,24h_brier,0.024736551445178067,0.0009902599915034861,3
official,lstm_linear_cox,24,24h_bss,0.517391540844862,0.019319905999089323,3
official,lstm_linear_cox,24,24h_calibration_intercept,0.12273062171205007,0.04173462313627169,3
official,lstm_linear_cox,24,24h_calibration_slope,1.328375500076734,0.019941041210908388,3
official,lstm_linear_cox,24,24h_ece,0.015515565264210322,0.0010458203042322007,3
official,lstm_linear_cox,24,24h_f1,0.685713145328723,0.007065820477620065,3
official,lstm_linear_cox,24,24h_far,0.43844473031231895,0.009771189598164618,3
official,lstm_linear_cox,24,24h_fn_ipcw,8.245835245031547,1.1656607659479117,3
official,lstm_linear_cox,24,24h_fp_ipcw,47.55811157092976,2.4344287833447904,3
official,lstm_linear_cox,24,24h_hss2,0.6629578663055039,0.007650936232126941,3
official,lstm_linear_cox,24,24h_km_reference_brier,0.051255942526333385,0.0,3
official,lstm_linear_cox,24,24h_known_count,1076.0,0.0,3
official,lstm_linear_cox,24,24h_observed_survival_km,0.946025556578541,0.0,3
official,lstm_linear_cox,24,24h_precision,0.561555269687681,0.009771189598164604,3
official,lstm_linear_cox,24,24h_predicted_survival_mean,0.94128075066741,0.001207687911663002,3
official,lstm_linear_cox,24,24h_recall,0.8806967396573113,0.01686513563497829,3
official,lstm_linear_cox,24,24h_threshold,0.11882525956125774,0.018009646238960838,3
official,lstm_linear_cox,24,24h_tn_ipcw,1133.598265969375,2.4344287833447216,3
official,lstm_linear_cox,24,24h_tp_ipcw,60.87076074191865,1.165660765947911,3
official,lstm_linear_cox,24,24h_tss,0.8404327132546711,0.015507331515377643,3
official,lstm_linear_cox,24,48h_alert_fraction,0.11004614838480653,0.01453716381217129,3
official,lstm_linear_cox,24,48h_auc,0.9701912661486697,0.0017297774394360768,3
official,lstm_linear_cox,24,48h_average_precision,0.7672858473677406,0.024018430398378653,3
official,lstm_linear_cox,24,48h_brier,0.025894390881944018,0.0007602509739802487,3
official,lstm_linear_cox,24,48h_bss,0.5802652825352622,0.012323276080164492,3
official,lstm_linear_cox,24,48h_calibration_intercept,0.011100781097072515,0.049343990907341505,3
official,lstm_linear_cox,24,48h_calibration_slope,1.303073038858386,0.016450227751694534,3
official,lstm_linear_cox,24,48h_ece,0.022189566062433958,0.0011049991829296861,3
official,lstm_linear_cox,24,48h_f1,0.7171754384291481,0.06095947763748829,3
official,lstm_linear_cox,24,48h_far,0.3838814932367301,0.08641520047658154,3
official,lstm_linear_cox,24,48h_fn_ipcw,11.337146249922904,0.0,3
official,lstm_linear_cox,24,48h_fp_ipcw,46.837761176867836,18.094925270016564,3
official,lstm_linear_cox,24,48h_hss2,0.6923217664983015,0.06806902411685137,3
official,lstm_linear_cox,24,48h_km_reference_brier,0.061692278013956325,0.0,3
official,lstm_linear_cox,24,48h_known_count,939.0,0.0,3
official,lstm_linear_cox,24,48h_observed_survival_km,0.9341837307990893,0.0,3
official,lstm_linear_cox,24,48h_precision,0.6161185067632698,0.08641520047658147,3
official,lstm_linear_cox,24,48h_predicted_survival_mean,0.9263573580223912,0.0013946410931094356,3
official,lstm_linear_cox,24,48h_recall,0.8647055983077155,0.0,3
official,lstm_linear_cox,24,48h_threshold,0.12943742765905983,0.03227243382044223,3
official,lstm_linear_cox,24,48h_tn_ipcw,1094.5012682556755,18.09492527001666,3
official,lstm_linear_cox,24,48h_tp_ipcw,72.45897619207047,0.0,3
official,lstm_linear_cox,24,48h_tss,0.8236680450750402,0.015854119418848782,3
official,lstm_linear_cox,24,72h_alert_fraction,0.11529411764705882,0.0065503110150941495,3
official,lstm_linear_cox,24,72h_auc,0.9642979226610785,0.002382718551901091,3
official,lstm_linear_cox,24,72h_average_precision,0.7872012180048139,0.013478499076216302,3
official,lstm_linear_cox,24,72h_brier,0.027428304395646388,0.0005037898924357018,3
official,lstm_linear_cox,24,72h_bss,0.5937557649255201,0.007461698562864145,3
official,lstm_linear_cox,24,72h_calibration_intercept,-0.1770981138408941,0.06238718929023398,3
official,lstm_linear_cox,24,72h_calibration_slope,1.2741577443691368,0.018402341858271953,3
official,lstm_linear_cox,24,72h_ece,0.01907047076299824,0.0020268851664200648,3
official,lstm_linear_cox,24,72h_f1,0.7264118882875482,0.02307984367040254,3
official,lstm_linear_cox,24,72h_far,0.3535543126867417,0.03973609459124914,3
official,lstm_linear_cox,24,72h_fn_ipcw,15.43562613894216,0.5866457134016425,3
official,lstm_linear_cox,24,72h_fp_ipcw,41.671264417658186,7.580991495462851,3
official,lstm_linear_cox,24,72h_hss2,0.701871832348111,0.025953069014949808,3
official,lstm_linear_cox,24,72h_km_reference_brier,0.06751678430739513,0.0,3
official,lstm_linear_cox,24,72h_known_count,850.0,0.0,3
official,lstm_linear_cox,24,72h_observed_survival_km,0.9283200097187064,0.0,3
official,lstm_linear_cox,24,72h_precision,0.6464456873132582,0.03973609459124914,3
official,lstm_linear_cox,24,72h_predicted_survival_mean,0.9160989592749226,0.001426784899602698,3
official,lstm_linear_cox,24,72h_recall,0.8304182639711771,0.00644511583897015,3
official,lstm_linear_cox,24,72h_threshold,0.14624986352590272,0.028756489947826088,3
official,lstm_linear_cox,24,72h_tn_ipcw,1113.576680462239,7.580991495462871,3
official,lstm_linear_cox,24,72h_tp_ipcw,75.58612243142656,0.5866457134016405,3
official,lstm_linear_cox,24,72h_tss,0.7943469906117681,0.0026416823251327213,3
official,lstm_linear_cox,24,event_censored_c_index,0.9608781113986001,0.0035416443583891925,3
official,lstm_linear_cox,24,event_censored_fraction,0.9452370344389568,0.0,3
official,lstm_linear_cox,24,event_censored_pairs,99714.0,0.0,3
official,lstm_linear_cox,24,event_event_c_index,0.6750908776181409,0.012231463269468189,3
official,lstm_linear_cox,24,event_event_fraction,0.054762965561043125,0.0,3
official,lstm_linear_cox,24,event_event_pairs,5777.0,0.0,3
official,lstm_linear_cox,24,harrell_c_index,0.9452280741667615,0.003085261714293708,3
official,lstm_linear_cox,24,integrated_auc,0.9626278848499225,0.00265399470204049,3
official,lstm_linear_cox,24,integrated_brier_score,0.028222303044031075,0.0004190842288719488,3
official,lstm_linear_cox,24,uno_c_index,0.8189294535467501,0.02457559693292548,3
official,no_connector,24,12h_alert_fraction,0.09114359415305245,0.0017196904557179732,3
official,no_connector,24,12h_auc,0.9642026991690528,0.0008599571363235575,3
official,no_connector,24,12h_average_precision,0.6351568961028816,0.03044449140745978,3
official,no_connector,24,12h_brier,0.024811514281634,0.00019147412247319182,3
official,no_connector,24,12h_bss,0.43062681905355477,0.004393936981999891,3
official,no_connector,24,12h_calibration_intercept,1.0233738725223052,0.07798304719916298,3
official,no_connector,24,12h_calibration_slope,1.6424469302008555,0.05564903655822337,3
official,no_connector,24,12h_ece,0.02439328979448538,0.0016117703767143463,3
official,no_connector,24,12h_f1,0.6515135014488975,0.008277387195640211,3
official,no_connector,24,12h_far,0.503365025635371,0.009619124472588912,3
official,no_connector,24,12h_fn_ipcw,3.1272963477965785,0.0,3
official,no_connector,24,12h_fp_ipcw,56.57827443761715,2.176087478369894,3
official,no_connector,24,12h_hss2,0.6287774151220344,0.00897866306885806,3
official,no_connector,24,12h_km_reference_brier,0.043576893172928975,0.0,3
official,no_connector,24,12h_known_count,1163.0,0.0,3
official,no_connector,24,12h_observed_survival_km,0.9541362661402012,0.0,3
official,no_connector,24,12h_precision,0.496634974364629,0.009619124472588912,3
official,no_connector,24,12h_predicted_survival_mean,0.9570260339002843,0.0006523642493968726,3
official,no_connector,24,12h_recall,0.9469242616633388,0.0,3
official,no_connector,24,12h_threshold,0.06262405202021164,0.005148007651769518,3
official,no_connector,24,12h_tn_ipcw,1146.798101100932,2.1760874783699364,3
official,no_connector,24,12h_tp_ipcw,55.79409496587727,0.0,3
official,no_connector,24,12h_tss,0.8999079867989627,0.001808318264014508,3
official,no_connector,24,144h_alert_fraction,0.15444444444444444,0.0009622504486493745,3
official,no_connector,24,144h_auc,0.9010947266092572,0.0099063033656723,3
official,no_connector,24,144h_average_precision,0.7669333994821077,0.006993443045730346,3
official,no_connector,24,144h_brier,0.034670548758499016,0.00024109194593886684,3
official,no_connector,24,144h_bss,0.5750601078969088,0.0029549455997309854,3
official,no_connector,24,144h_calibration_intercept,-0.2603145737350913,0.031164334195449707,3
official,no_connector,24,144h_calibration_slope,1.2052655152879768,0.039420970821675574,3
